word,score,examples
ضحا,17,"دحا رحا سحا صحا قحا لحا محا نحا ضغا ضفا"
ضرط,17,"خرط سرط شرط فرط قرط هرط ورط ضبط ضغط ضرب"
ضغم,17,"اغم بغم دغم رغم لغم مغم نغم ضام ضخم ضرم"
ضلع,17,"بلع تلع خلع دلع زلع صلع طلع ظلع قلع هلع"
ضنا,17,"حنا خنا دنا رنا سنا شنا عنا قنا هنا ضحا"
ضيم,17,"ايم تيم خيم ذيم ريم غيم قيم هيم ضام ضخم"
طحل,17,"احل رحل سحل شحل ضحل فحل قحل كحل محل نحل"
ظفر,17,"جفر حفر خفر زفر سفر شفر صفر ضفر طفر عفر"
عبث,17,"خبث ربث شبث لبث نبث عاث عيث عبا عبب عبد"
عذق,17,"حذق مذق عاق عبق عتق عرق عشق عفق عقق علق"
عطش,17,"بطش غطش عاش عرش عشش عكش عمش عيش عطا عطب"
عفس,17,"رفس نفس عبس عدس عرس عسس عطس عكس عنس عفا"
عيط,17,"خيط شيط ميط نيط هيط عبط عيا عيب عيث عيد"
غاص,17,"داص شاص عاص قاص ماص هاص غصص غوص غاب غاث"
غثث,17,"اثث بثث جثث حثث رثث فثث قثث كثث لثث مثث"
غدف,17,"جدف ردف صدف ندف هدف ودف غرف غضف غطف غلف"
غطف,17,"خطف شطف عطف قطف لطف نطف غدف غرف غضف غلف"
فاز,17,"جاز حاز راز هاز فرز فزز فوز فات فاح فار"
فتش,17,"نتش فاش فحش فرش فشش فيش فتا فتت فتح فتر"
فدع,17,"بدع جدع خدع ردع صدع ودع فجع فرع فزع فظع"
فزز,17,"بزز جزز حزز خزز رزز عزز قزز كزز لزز مزز"
فسد,17,"اسد جسد حسد كسد مسد وسد فرد فصد فقد فند"
فسق,17,"بسق دسق غسق نسق وسق فاق فتق فرق فلق فوق"
فشا,17,"جشا حشا رشا عشا غشا نشا فتا فجا فسا فضا"
فطم,17,"حطم خطم رطم قطم لطم فحم فخم فدم فرم فصم"
فغر,17,"ثغر دغر شغر صغر نغر وغر فار فتر فجر فخر"
فلك,17,"حلك دلك سلك علك ملك هلك فتك فرك فكك فلت"
فوخ,17,"بوخ دوخ سوخ صوخ نوخ فخخ فرخ فسخ فوت فوج"
قدح,17,"ردح صدح فدح كدح مدح قاح قبح قحح قرح قسح"
قذف,17,"جذف حذف قاف قحف قرف قشف قصف قطف قفف قلف"
قضب,17,"خضب رضب غضب نضب هضب وضب قبب قحب قرب قشب"
قعي,17,"دعي رعي سعي نعي وعي قدي قذي قري قسي قصي"
قمص,17,"امص حمص خمص قاص قرص قصص قفص قلص قنص قيص"
كثث,17,"اثث بثث جثث حثث رثث غثث فثث قثث لثث مثث"
كدس,17,"حدس سدس عدس قدس كاس كبس كرس كلس كنس كيس"
كدو,17,"بدو جدو حدو شدو عدو غدو ندو كبو كرو كسو"
كره,17,"شره فره وره كفه كنه كرا كرب كرث كرر كرز"
كنس,17,"انس جنس خنس دنس عنس كاس كبس كدس كرس كلس"
كوع,17,"جوع روع سوع شوع صوع ضوع طوع قوع لوع نوع"
لبك,17,"حبك ربك سبك شبك نبك لاك لكك لوك لبب لبث"
لثم,17,"اثم جثم رثم كثم لام لجم لحم لزم لطم لغم"
لسن,17,"اسن حسن رسن مسن وسن لان لبن لجن لحن لدن"
لطع,17,"سطع قطع نطع لاع لذع لسع لفع لكع لمع لوع"
لعب,17,"تعب جعب دعب رعب شعب صعب كعب نعب وعب لبب"
لفت,17,"خفت رفت زفت هفت لات لتت لوت ليت لفح لفز"
لقح,17,"نقح وقح لاح لحح لفح لمح لوح لقا لقب لقط"
لهج,17,"بهج نهج وهج لاج لجج لزج لعج لمج لوج لها"
ليس,17,"ايس سيس قيس كيس ميس لبس لحس لطس لمس ليت"
محص,17,"دحص فحص ماص مصص مغص ملص موص محا محب محض"
مزز,17,"بزز جزز حزز خزز رزز عزز فزز قزز كزز لزز"
مشى,17,"حشى خشى عشى غشى وشى محى مرى مسى مضى منى"
مطق,17,"نطق ماق محق مدق مذق مرق مزق مشق معق ملق"
معا,17,"دعا رعا محا مرا مطا مكا ملا مها موا معد"
معو,17,"دعو رعو محو مرو مسو مطو مكو ملو مهو معا"
موت,17,"حوت صوت فوت قوت لوت مات متت مقت موا موج"
نخز,17,"وخز نبز نجز نزز نشز نغز نقز نكز نهز نخب"
نزه,17,"هزه ناه نبه نده نقه نكه نوه نزا نزح نزر"
نسك,17,"حسك مسك نبك نهك نسا نسب نسج نسح نسخ نسس"
نضج,17,"نبج نتج نسج نشج نعج نهج نضا نضب نضح نضخ"
نضخ,17,"رضخ وضخ نخخ نسخ نفخ نوخ نضا نضب نضج نضح"
نظم,17,"عظم كظم نام نجم نحم نخم ندم نسم نشم نعم"
نعت,17,"نبت نتت نحت نصت نكت نعب نعث نعج نعر نعس"
نفذ,17,"نبذ نقذ نفث نفح نفخ نفد نفر نفس نفش نفض"
نهك,17,"دهك نبك نسك نهب نهج نهد نهر نهز نهس نهش"
هتن,17,"ختن فتن قتن متن نتن وتن يتن هان هجن هدن"
هذى,17,"اذى بذى حذى غذى قذى وذى هجى هدى هرى هزى"
هرت,17,"خرت فرت هتت هفت هرا هرب هرج هرد هرر هرس"
هزج,17,"لزج مزج هاج هجج هدج هرج همج هوج هيج هزا"
هلع,17,"بلع تلع خلع دلع زلع صلع ضلع طلع ظلع قلع"
هنو,17,"حنو خنو دنو رنو سنو ضنو عنو قنو هبو هجو"
وبه,17,"ابه جبه شبه نبه وجه وده وره وله وبا وبخ"
وزن,17,"حزن خزن رزن وتن وثن وجن وحن ودن وسن وطن"
وضا,17,"رضا غضا فضا نضا وبا ودا وذا ورا وطا وكا"
وله,17,"اله بله تله دله وبه وجه وده وره ولب ولج"
وما,17,"سما طما ظما كما لما نما هما وبا ودا وذا"
يوم,17,"جوم حوم دوم روم زوم سوم شوم صوم طوم عوم"
ذيد,17,"ايد بيد جيد حيد زيد شيد صيد عيد قيد كيد"
اثم,16,"جثم رثم كثم لثم اتم اجم ازم اغم اكم الم"
اخف,16,"رخف سخف وخف اثف ازف اسف اعف افف الف انف"
اخى,16,"رخى وخى ابى اتى ادى اذى ارى اسى الى انى"
اشد,16,"حشد رشد نشد ابد احد اسد اصد اعد اكد الد"
امض,16,"حمض رمض غمض ومض ارض اضض اقض انض امد امر"
امو,16,"سمو طمو نمو همو ابو اخو اسو الو امد امر"
بذا,16,"حذا شذا غذا وذا بدا برا بطا بغا بلا بها"
بزز,16,"جزز حزز خزز رزز عزز فزز قزز كزز لزز مزز"
بعد,16,"اعد جعد دعد رعد سعد صعد قعد معد وعد باد"
بقي,16,"رقي سقي شقي لقي نقي وقي بدي بري بغي بكي"
بكم,16,"اكم حكم ركم زكم شكم لكم هكم برم بسم بشم"
بكى,16,"تكى حكى ذكى زكى لكى نكى بذى برى بغى بقى"
بلط,16,"جلط خلط سلط غلط ملط بسط بلا بلج بلد بلع"
بوخ,16,"دوخ سوخ صوخ فوخ نوخ باخ بذخ برخ بوا بوب"
ترح,16,"برح جرح ذرح سرح شرح صرح ضرح طرح فرح قرح"
تلد,16,"الد بلد جلد خلد صلد قلد ملد ولد تلا تلع"
تله,16,"اله بله دله وله تاه تفه توه تيه تلا تلد"
ثنى,16,"انى بنى جنى حنى دنى رنى زنى عنى غنى قنى"
ثيب,16,"جيب خيب ريب سيب شيب طيب عيب غيب نيب هيب"
جحد,16,"احد لحد وحد جاد جدد جرد جسد جعد جلد جمد"
جزي,16,"خزي عزي وزي جبي جري جلي جني جوي جزا جزر"
جلط,16,"بلط خلط سلط غلط ملط جلا جلب جلخ جلد جلذ"
حظو,16,"عظو حبو حثو حجو حدو حذو حرو حسو حشو حفو"
حنث,16,"انث خنث حاث حثث حدث حرث حنا حنش حنط حنف"
خزو,16,"عزو غزو نزو خبو خطو خلو خنو خزا خزر خزز"
خسا,16,"حسا دسا رسا غسا فسا قسا كسا نسا خبا خزا"
خشن,16,"دشن رشن خان ختن خدن خزن خمن خنن خون خشب"
خمج,16,"دمج زمج سمج عمج لمج همج خرج خلج خمد خمر"
خمش,16,"رمش عمش كمش نمش همش خدش خرش خشش خمج خمد"
خمص,16,"امص حمص قمص خبص خرص خصص خلص خوص خمج خمد"
خوص,16,"شوص عوص غوص موص خبص خرص خصص خلص خمص خور"
دجي,16,"رجي شجي دري دعي دلي دمي دني دهي دوي دجا"
دخس,16,"بخس نخس داس دبس دحس درس دسس دعس دلس دمس"
دخن,16,"ثخن سخن دان دجن درن دشن دفن دكن دمن دنن"
دعص,16,"داص دحص دغص ديص دعا دعب دعث دعد دعر دعس"
دكك,16,"حكك ركك زكك سكك شكك صكك فكك لكك مكك داك"
ذمى,16,"حمى دمى رمى سمى ظمى عمى كمى لمى نمى همى"
ذها,16,"بها دها رها زها سها شها طها فها لها مها"
رفه,16,"تفه سفه شفه كفه رفا رفت رفث رفد رفس رفش"
ريث,16,"ديث عيث غيث ليث هيث راث ربث رثث رفث روث"
زاخ,16,"باخ ساخ شاخ صاخ زخخ زمخ زيخ زاج زاح زاد"
زبن,16,"جبن صبن ضبن غبن قبن لبن زان زمن زنن زين"
زجى,16,"رجى سجى نجى هجى زبى زرى زفى زكى زنى زهى"
زكا,16,"ذكا ركا شكا لكا مكا نكا وكا زجا زقا زها"
زند,16,"جند سند عند فند هند زاد زبد زرد زهد زود"
زهق,16,"دهق رهق شهق نهق زرق زعق زقق زلق زوق زيق"
زيخ,16,"ديخ شيخ زاخ زخخ زمخ زيا زيت زيح زيد زير"
سحت,16,"نحت سبت سكت سلت سمت سحا سحب سحح سحر سحق"
سخن,16,"ثخن دخن سجن سحن سدن سفن سكن سمن سنن سخا"
سدج,16,"حدج هدج ودج سجج سذج سرج سمج سنج سيج سدد"
سطح,16,"بطح فطح نطح ساح سبح سحح سرح سفح سلح سمح"
سطع,16,"قطع لطع نطع ساع سبع سجع سرع سفع سكع سمع"
سقط,16,"رقط لقط نقط ساط سبط سخط سرط سفط سلط سمط"
شذا,16,"بذا حذا غذا وذا شتا شجا شدا شفا شكا شنا"
شقو,16,"حقو زقو فقو لقو نقو شاو شتو شجو شدو شذو"
شوظ,16,"شاظ شوب شور شوس شوش شوص شوط شوع شوف شوق"
صتت,16,"اتت بتت حتت رتت شتت فتت قتت كتت لتت متت"
صحن,16,"سحن شحن طحن لحن محن وحن صان صبن صنن صون"
صدغ,16,"فدغ لدغ صاغ صبغ صمغ صوغ صدا صدح صدد صدر"
ضحو,16,"دحو رحو سحو صحو قحو لحو محو نحو ضغو ضفو"
ضوا,16,"بوا سوا موا نوا هوا ضحا ضغا ضفا ضنا ضوج"
طغو,16,"بغو ثغو رغو صغو ضغو لغو نغو طبو طرو طفو"
طنف,16,"انف حنف خنف دنف شنف صنف عنف كنف طاف طرف"
ظهر,16,"اهر بهر جهر دهر زهر سهر شهر صهر طهر عهر"
عاذ,16,"شاذ لاذ عوذ عاب عاث عاج عاد عار عاش عاص"
عظا,16,"عبا عتا عثا عدا عرا عزا عشا عصا عطا عفا"
عظم,16,"كظم نظم عام عتم عجم عدم عرم عزم عصم عقم"
عظو,16,"حظو عبو عتو عثو عدو عرو عزو عشو عصو عطو"
عكس,16,"ركس شكس مكس نكس وكس عبس عدس عرس عسس عطس"
عوذ,16,"حوذ لوذ عاذ عوج عود عور عوز عوص عوض عوف"
غزل,16,"ازل بزل جزل خزل عزل نزل هزل غال غسل غفل"
غزى,16,"جزى خزى عزى هزى غدى غذى غرى غشى غطى غلى"
غسل,16,"بسل رسل عسل فسل كسل مسل نسل وسل غال غزل"
غصص,16,"جصص حصص خصص رصص شصص عصص فصص قصص لصص مصص"
غمض,16,"امض حمض رمض ومض غاض غرض غضض غيض غمد غمر"
غمط,16,"سمط قمط نمط غاط غبط غطط غلط غوط غمد غمر"
غوط,16,"حوط سوط شوط فوط لوط نوط غاط غبط غطط غلط"
فتك,16,"كتك هتك فرك فكك فلك فتا فتت فتح فتر فتش"
فخم,16,"تخم رخم ضخم نخم وخم فحم فدم فرم فصم فطم"
فصد,16,"اصد حصد رصد عصد قصد وصد فرد فسد فقد فند"
فضا,16,"رضا غضا نضا وضا فتا فجا فسا فشا فقا فها"
فعل,16,"جعل زعل سعل شعل صعل نعل فال فتل فحل فسل"
فقف,16,"ثقف زقف سقف عقف لقف نقف وقف فقا فقد فقر"
فوط,16,"حوط سوط شوط غوط لوط نوط فرط فوت فوج فوح"
قدس,16,"حدس سدس عدس كدس قاس قبس قرس قسس قعس قوس"
قسط,16,"بسط وسط قحط قرط قشط قطط قمط قنط قسا قسح"
قفص,16,"حفص قاص قرص قصص قلص قمص قنص قيص قفا قفر"
قمط,16,"سمط غمط نمط قحط قرط قسط قشط قطط قنط قمح"
كبت,16,"ثبت ربت سبت نبت كتت كمت كبا كبب كبح كبد"
كتب,16,"رتب عتب كاب كبب كثب كذب كرب كسب كعب كلب"
كتف,16,"نتف هتف كاف كثف كسف كشف كفف كلف كنف كهف"
كثف,16,"اثف وثف كاف كتف كسف كشف كفف كلف كنف كهف"
كثم,16,"اثم جثم رثم لثم كتم كدم كرم كظم كلم كمم"
كرث,16,"حرث فرث ورث كثث كرا كرب كرر كرز كرس كرش"
كمش,16,"خمش رمش عمش نمش همش كبش كرش كشش كما كمت"
لتت,16,"اتت بتت حتت رتت شتت صتت فتت قتت كتت متت"
لفز,16,"حفز قفز لزز لغز لكز لمز لوز لفت لفح لفظ"
لكز,16,"ركز عكز نكز وكز لزز لغز لفز لمز لوز لكا"
لكع,16,"ركع سكع لاع لذع لسع لطع لفع لمع لوع لكا"
ليت,16,"بيت خيت زيت شيت لات لتت لفت لوت ليث ليس"
متح,16,"فتح نتح ماح مدح مرح مزح مسح مصح ملح منح"
مطي,16,"خطي عطي محي مدي مري مسي مشي مضي مني مهي"
مقع,16,"بقع دقع رقع صقع فقع نقع وقع ماع متع مرع"
منح,16,"جنح رنح سنح ماح متح مدح مرح مزح مسح مصح"
منع,16,"خنع شنع صنع قنع ينع ماع متع مرع مشع معع"
نتن,16,"ختن فتن قتن متن هتن وتن يتن نون نتا نتت"
هبش,16,"دبش غبش كبش نبش وبش هاش هرش هشش همش هوش"
هزع,16,"جزع فزع نزع وزع هجع هرع هلع همع هزا هزج"
هضل,16,"اضل عضل فضل مضل نضل هال هبل هدل هزل هطل"
هطل,16,"اطل بطل خطل رطل عطل مطل نطل هال هبل هدل"
هند,16,"جند زند سند عند فند هاد هجد هدد هرد همد"
هيص,16,"ديص قيص هاص هيا هيب هيث هيج هيد هيض هيط"
